symbol,name,market,current_price,sar,confidence_factors,rsi,macd,volume_ratio,long_signal_price,long_signal_confidence,entry_opportunity,entry_advice,confidence_score,confidence_level,long_days,latest_signal_date,latest_signal_price,signal_conditions,current_date,distance_to_signal,price_change_since_signal,trend_reversal_confirmation,reversal_strength,reversal_reliability,short_term_momentum_turn,price_structure_reversal,bps_short_put,bps_long_put,bps_expiry,bps_safety_margin,expected_move_1sd,earnings_date,days_to_earnings,earnings_high_risk,status,composite_score
COF,Capital One Financial Corporation,US,218.92999267578125,237.73855285311106,"['RSI嚴重超賣', 'OBV突破均線', '成交量萎縮', '價格在5日均線之上', '接近布林通道下軌', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '反轉可信度低', '價格結構未反轉', '進場時機不佳', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道理想位置', '錘子線形態', '接近關鍵支撐位', '上升底部結構', '成交量萎縮', '多時間框架看多，建議進場', '月線趨勢良好，適合中長期持有', '多時間框架較為一致', '接近抄底價位']",27.934091979445228,-5.423421339315723,0.6967942490771323,217.47000122070312,70,不建議進場,不建議進場,31.5,低,,,,,,0.6713530357671851,,,,,,,,,,,,,,,無多頭訊號,0.0
AMAT,"Applied Materials, Inc.",US,322.32000732421875,318.9933228531514,"['MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合不佳', '指標斜率向下', '相對強度強勁', '波動率過高', '趨勢反轉初步確認', '反轉可信度極高', '短期動能未轉折', '價格結構未反轉', '高波動風險', '良好進場時機', '接近近期低點', '測試關鍵支撐位', 'MACD強勢多頭', '均線黃金交叉', '錘子線形態', '靠近支撐位', '上升底部結構', '溫和放量', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",59.9548070533647,16.89247274229274,1.247720404376569,293.3880009969076,55,不建議進場,不建議進場,63.0,高,,,,,,9.861346145378361,,,,,,,,,,,,,,,無多頭訊號,0.0
INTU,Intuit Inc.,US,498.9200134277344,553.0,"['RSI嚴重超賣', '成交量適中', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '接近關鍵支撐位', '底部抬升', '溫和放量', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",17.272642477129025,-34.84334658142916,1.329002418607197,491.7200012207031,85,不建議進場,不建議進場,19.5,極低,,,,,,1.464250424867221,,,,,,,,,,,,,,,無多頭訊號,0.0
COST,Costco Wholesale Corporation,US,940.25,986.5861529838279,"['MACD為正', '價格在20日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '良好進場時機', '接近近期低點', '動量加速向上', '測試關鍵支撐位', '均線黃金交叉', '成交量短期放大', '多時間框架看多，建議進場', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致', '接近抄底價位']",57.193193451090934,18.55336991564093,0.8649400124579094,913.0807454427083,55,不建議進場,不建議進場,28.5,低,,,,,,2.9755588093272745,,,,,,,,,,,,,,,無多頭訊號,0.0
B,Barrick Mining Corporation,US,45.790000915527344,54.689998626708984,"['RSI從超賣區反轉', 'MACD為正', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線完美多頭排列', '價格通道向上', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度為正', '上漲動能不足', '趨勢反轉初步確認', '短期動能未轉折', '極高波動風險', '接近近期低點', '放量下跌', '均線黃金交叉', '布林通道超賣區', '錘子線形態', '錘子線形態', '接近關鍵支撐位', '明顯放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '多時間框架較為一致', 'RSI+MACD同步', '接近抄底價位']",43.94484147848366,1.7113386878721997,1.914003187795403,44.423652363163356,55,不建議進場,不建議進場,51.0,中等,,,,,,3.075723133240123,,,,,,,,,,,,,,,無多頭訊號,0.0
BP,BP p.l.c.,US,37.880001068115234,35.18539001896602,"['RSI超買風險', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線多頭排列', '價格通道強勢向上', '成交量配合良好', '動量減速', '主要指標斜率向上', '相對強度強勁', '支撐位薄弱', '趨勢反轉初步確認', '反轉強度極強', '短期動能未轉折', '適當進場時機', '錘子線形態', 'RSI超買風險', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '錘子線形態', '強勢長紅K', '錘子線形態', '錘子線形態', '上升底部結構', '溫和放量', '成交量短期放大', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",76.83112842774389,0.7169813683563149,1.2303867660447432,35.28333358764648,85,不建議進場,不建議進場,21.419999999999995,低,,,,,,7.359473202888932,,,,,,,,,,,,,,,無多頭訊號,0.0
LULU,lululemon athletica inc.,US,174.5,203.96681418841612,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '相對強度為負', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '高波動風險', '絕佳進場時機', '接近近期低點', '短期動量轉正', '動量加速向上', '測試關鍵支撐位', '錘子線形態', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '價漲量縮警告', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線支持上漲，中期看好', '日線短期弱勢，等待更好時機', '接近抄底價位']",28.477306624415675,-5.772259692751618,0.9245084542819356,171.6754375407465,85,不建議進場,不建議進場,27.0,低,,,,,,1.6452921278171286,,,,,,,,,,,,,,,無多頭訊號,0.0
SHOP,Shopify Inc.,US,131.22999572753906,153.36132697096807,"['RSI嚴重超賣', 'OBV突破均線', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '相對強度為負', '波動率過高', '短期動能未轉折', '高波動風險', '接近近期低點', '放量下跌', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '錘子線形態', '錘子線形態', '明顯放量', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",20.45495960639009,-7.226668972009492,1.6572313252112936,130.42999267578125,70,不建議進場,不建議進場,43.5,中等,,,,,,0.6133581972563893,,,,,,,,,,,,,,,無多頭訊號,0.0
APP,AppLovin Corporation,US,473.1099853515625,569.9199829101562,"['RSI嚴重超賣', 'KD低檔交叉', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '波動率過高', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', '放量下跌', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '爆量確認', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",22.145302710409922,-36.27636791318048,2.1635873101493703,463.0799865722656,100,不建議進場,不建議進場,30.0,低,,,,,,2.165932251475448,,,,,,,,,,,,,,,無多頭訊號,0.0
OWL,Blue Owl Capital Inc.,US,13.640000343322754,15.621452373753785,"['RSI嚴重超賣', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '接近近期低點', '動量加速向上', '放量下跌', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '明顯放量', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '接近抄底價位']",25.526938622451908,-0.34186539912554714,1.7917367396140138,13.449999809265137,85,不建議進場,不建議進場,30.0,低,,,,,,1.412643395925804,,,,,,,,,,,,,,,無多頭訊號,0.0
MP,MP Materials Corp.,US,58.77000045776367,72.34048973941803,"['RSI從超賣區反轉', 'MACD為正', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '成交量配合不佳', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '高波動風險', '動量加速向上', '價格低於關鍵均線', '布林通道超賣區', '錘子線形態', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', 'RSI+MACD同步']",46.193733128648205,1.5538765042928446,0.9618042581091462,55.87626912322813,70,不建議進場,不建議進場,34.5,低,,,,,,5.17881988175299,,,,,,,,,,,,,,,無多頭訊號,0.0
CAT,Caterpillar Inc.,US,657.3599853515625,620.474609375,"['RSI偏高', 'MACD為正', 'MACD柱狀圖為正', 'SAR翻多且趨勢向上', 'OBV突破均線', '成交量適中', '價格在20日均線之上', '價格在5日均線之上', '接近布林通道上軌風險', '短期和中期動量均為正', 'ADX趨勢不明', '均線完美多頭排列', '價格通道強勢向上', '成交量配合良好', '動量強勁加速', '所有指標斜率向上', '相對強度強勁', '上漲動能良好', '趨勢反轉初步確認', '反轉強度極強', '十字星形態', 'MACD強勢多頭', '完美多頭排列', '布林通道超買區', '錘子線形態', '錘子線形態', '靠近支撐位', '上升底部結構', '溫和放量', '成交量多頭排列', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",65.38232856062879,16.193628315730166,1.3070053393266978,612.8014668782552,55,不建議進場,不建議進場,43.67999999999999,中等,,,,,,7.271281300989404,,,,,,,,,,,,,,,無多頭訊號,0.0
U,Unity Software Inc.,US,29.100000381469727,45.551750271683595,"['RSI嚴重超賣', '成交量放大', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '價格通道向下', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '相對強度為負', '上漲動能不足', '波動率過高', '支撐位薄弱', '反轉強度不足', '反轉可信度低', '短期動能未轉折', '價格結構未反轉', '高波動風險', '進場時機不佳', '動量加速向上', '放量下跌', '價格低於關鍵均線', '布林通道超賣區', '爆量確認', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢良好，適合中長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機']",22.986109533611497,-2.0172919302167998,7.266223405480155,27.540000915527344,85,不建議進場,不建議進場,21.0,低,,,,,,5.664485889914545,,,,,,,,,,,,,,,無多頭訊號,0.0
PANW,"Palo Alto Networks, Inc.",US,176.97000122070312,193.28441715922315,"['RSI嚴重超賣', '接近布林通道下軌', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量強勁加速', '指標斜率向下', '支撐位良好', '反轉強度不足', '短期動能未轉折', '價格結構未反轉', '適當進場時機', '短期動量轉正', '測試關鍵支撐位', 'RSI超賣反彈', '價格低於關鍵均線', '布林通道超賣區', '靠近支撐位', '底部抬升', '價漲量縮警告', '成交量多頭排列', '多時間框架偏空，建議觀望', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '接近抄底價位']",28.366258871047705,-2.858765799949822,1.1752684725116205,175.15524157757238,85,不建議進場,不建議進場,37.5,低,,,,,,1.0360864035730413,,,,,,,,,,,,,,,無多頭訊號,0.0
RCAT,"Red Cat Holdings, Inc.",US,13.5,18.02199935913086,"['MACD為正', 'OBV突破均線', '成交量萎縮', '價格在20日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '價格通道向上', '動量減速', '指標斜率向下', '相對強度強勁', '上漲動能不足', '波動率過高', '反轉強度不足', '短期動能未轉折', '價格結構反轉', '高波動風險', '適當進場時機', '動量加速向上', '測試關鍵支撐位', '均線黃金交叉', '強勢長紅K', '靠近支撐位', '成交量萎縮', '多時間框架強烈看多，建議積極進場', '月線趨勢良好，適合中長期持有', '週線支持上漲，中期看好', '日線短期強勢，進場時機良好', '多時間框架高度一致']",56.20689761766221,1.568375886446658,0.654135691616951,11.694666608174641,70,不建議進場,不建議進場,33.0,低,,,,,,15.43723692442348,,,,,,,,,,,,,,,無多頭訊號,0.0
SIRI,Sirius XM Holdings Inc.,US,20.350000381469727,21.354833159489683,"['RSI從超賣區反轉', '成交量適中', '價格在5日均線之上', '短期和中期動量均為負', 'ADX趨勢不明', '均線排列不佳', '成交量配合不佳', '動量加速', '指標斜率向下', '上漲動能不足', '支撐位可靠', '趨勢反轉初步確認', '反轉強度不足', '反轉可信度高', '良好進場時機', '動量加速向上', '放量上漲', '測試關鍵支撐位', '價格低於關鍵均線', '布林通道理想位置', '十字星形態', '錘子線形態', '接近關鍵支撐位', '底部抬升', '溫和放量', '價漲量增良好配合', '成交量多頭排列', '多時間框架偏空，建議觀望', '月線趨勢不佳，避免長期持有', '週線壓力較大，中期謹慎', '日線短期弱勢，等待更好時機', '多時間框架高度一致', '成交量確認', '接近抄底價位']",30.517737794547173,-0.2280509587373558,1.3880289754661737,19.979999542236328,85,不建議進場,不建議進場,45.0,中等,,,,,,1.851856094647262,,,,,,,,,,,,,,,無多頭訊號,0.0
